(Intercept),elevation_change,foliage_cover,height,latitude,snowdepth,veg_structure,foliage_cover:veg_structure,df,logLik,AICc,delta,weight
4.292046151792748,NA,-0.010973284442664596,NA,NA,-0.03834029405594077,-0.019169823610118115,+,6,-6512.347864463529,13036.71289280119,17.86799774460087,1.63054276211506e-05
4.279407482741025,NA,-0.010224439866784663,NA,NA,NA,NA,NA,4,-6514.582729536068,13037.173629006777,18.328733950187598,1.29504421767516e-05
4.294721798908734,NA,-0.01023476247580213,-0.019018968114759,NA,NA,NA,NA,5,-6514.254269250743,13038.520795907003,19.67590085041411,6.60314785048367e-06
4.284859260822048,NA,-0.010958493845279336,NA,0.011337020962875206,-0.03832623565471525,-0.010845560432777086,NA,7,-6512.286839193506,13038.596568229645,19.75167317305568,6.3576595926558e-06
4.284859260822048,NA,-0.010958493845279336,NA,0.011337020962875206,-0.03832623565471525,-0.010845560432777086,+,7,-6512.286839193506,13038.596568229645,19.75167317305568,6.3576595926558e-06
4.2762006214562645,NA,-0.010203970932772446,NA,0.017724120870022488,NA,NA,NA,5,-6514.306269517553,13038.624796440623,19.77990138403402,6.26855719398204e-06
4.290594071026794,NA,-0.010227904138627635,NA,NA,NA,-0.01813404709736515,NA,5,-6514.328358743763,13038.668974893042,19.824079836453166,6.1316077383473e-06
4.290594071026794,NA,-0.010227904138627635,NA,NA,NA,-0.01813404709736515,+,5,-6514.328358743763,13038.668974893042,19.824079836453166,6.1316077383473e-06
4.283367714889534,NA,-0.010213096289766667,NA,0.011402621023821016,NA,-0.00976448205257592,NA,6,-6514.266147419339,13040.54945871281,21.70456365622158,2.39459731126783e-06
4.283367714889534,NA,-0.010213096289766667,NA,0.011402621023821016,NA,-0.00976448205257592,+,6,-6514.266147419339,13040.54945871281,21.70456365622158,2.39459731126783e-06
4.291386059529335,-0.08720989700545935,NA,-0.023972651555122487,0.040885901747305824,NA,0.02617503109511353,NA,7,-6533.4336065043435,13080.89010285132,62.04520779473023,4.16267895743935e-15
4.270158618547342,-0.10477234983874947,NA,NA,0.028842992931066874,NA,0.04137253462664629,NA,6,-6534.652746371019,13081.32265661617,62.47776155958127,3.35308884645973e-15
4.317262365836056,-0.06685501016314344,NA,-0.04418793044680726,0.043484944990542417,NA,NA,NA,6,-6535.1383935720405,13082.293951018213,63.449055961624254,2.06315169719239e-15
4.291123425529388,-0.08733550961089485,NA,-0.023752891122312603,0.04066851149371866,0.00722749732291123,0.02640824660371894,NA,8,-6533.358102078925,13082.745639971423,63.90074491483392,1.64606943773412e-15
4.270083894129652,-0.10473568155765299,NA,NA,0.028726070174832845,0.007922138667730828,0.04147673692296642,NA,7,-6534.562024113488,13083.146938069609,64.30204301302001,1.34681323871977e-15
4.317236893096133,-0.06681122322952539,NA,-0.04415653219043318,0.04333267270071631,0.005669399171574203,NA,NA,7,-6535.091823670736,13084.206537184104,65.36164212751464,7.92899880646517e-16
4.288224963335998,-0.10118108019863545,NA,NA,NA,NA,0.018775649559322507,NA,5,-6538.080901758284,13086.174060922085,67.32916586549618,2.96466756007295e-16
4.296421905534789,-0.08983461025201142,NA,NA,NA,NA,NA,NA,4,-6539.256262029221,13086.520693993083,67.675798936494175,2.49290418271646e-16
4.272561063990924,-0.11153284407470267,NA,0.013051403275639613,NA,NA,0.03216025637155448,NA,6,-6537.797826942365,13087.612817758862,68.7679227022727,1.4439558805721e-16
4.303420046966458,-0.08822363014817039,NA,-0.00929900843600536,NA,NA,NA,NA,5,-6538.865296044532,13087.742849494582,68.89795443799267,1.35306260385829e-16
4.288077876957141,-0.10115623634872993,NA,NA,NA,0.007846667401599032,0.018968839576483952,NA,6,-6537.991949029136,13088.001061932404,69.15616687581496,1.18918048238008e-16
4.294920504548878,-0.08797581875800989,NA,NA,0.0052659574543774575,NA,NA,NA,5,-6539.143598253049,13088.299453911615,69.45455885502633,1.0243603919949e-16
4.296370077595567,-0.08971667658842454,NA,NA,NA,0.006514264997486268,NA,NA,5,-6539.194810177922,13088.40187776136,69.55698270477114,9.73221559739841e-17
4.272379495392233,-0.11153026714157835,NA,0.013078021292174141,NA,0.008008647194778607,0.032385314831963954,NA,7,-6537.705180603374,13089.43325104938,70.58835599279155,5.81101313883163e-17
4.303450124517614,-0.08807606283954666,NA,-0.009413368776307251,NA,0.0070390625532087,NA,NA,6,-6538.793583564659,13089.60433100345,70.75943594686032,5.33460561045862e-17
4.294910639263284,-0.0879131708801284,NA,NA,0.00512814532067378,0.006198158874403434,NA,NA,6,-6539.088024188092,13090.193212250317,71.34831719372778,3.97400472715654e-17
4.351052630642435,NA,NA,-0.0923102422073103,0.07209222783743792,NA,-0.032664354242537844,NA,6,-6541.163159733065,13094.343483340263,75.4985882836736,4.98894209197624e-18
4.319658831060276,NA,NA,-0.08110509730806277,0.08453000671462317,NA,NA,NA,5,-6542.251427512598,13094.515112430712,75.67021737412324,4.57867354162769e-18
4.350907445816117,NA,NA,-0.09221082037646063,0.07195315471371089,0.005874657034835157,-0.0325423134207702,NA,7,-6541.113265021567,13096.249419885766,77.40452482917681,1.9237099917035e-18
4.319630026840157,NA,NA,-0.08104532594961458,0.08433128191787498,0.006366177766290898,NA,NA,6,-6542.19284117303,13096.402846220191,77.55795116360241,1.78165452624922e-18
4.269605638546417,NA,NA,NA,NA,NA,NA,NA,3,-6546.551420460475,13099.107741880722,80.2628468241328,4.607473709098e-19
4.346632360578878,NA,NA,-0.05262261491237933,NA,NA,-0.05624106940632704,NA,5,-6544.690426723545,13099.393110852607,80.54821579601776,3.99480680357444e-19
4.265715767928162,NA,NA,NA,0.02163155004295668,NA,NA,NA,4,-6546.134266447074,13100.276702828789,81.43180777220005,2.56818450349421e-19
4.283390709995446,NA,NA,-0.017130935773390858,NA,NA,NA,NA,4,-6546.287610738749,13100.58339141214,81.73849635555052,2.20307682194633e-19
4.280280824061132,NA,NA,NA,NA,NA,-0.017309911819071593,NA,4,-6546.320906457758,13100.649982850156,81.80508779356751,2.13093152482837e-19
4.269588295048525,NA,NA,NA,NA,0.006759770159476962,NA,NA,4,-6546.485343042581,13100.978856019803,82.13396096321412,1.80782169104136e-19
4.346479992468775,NA,NA,-0.05259794073674939,NA,0.006610936729697604,-0.056053073978722195,NA,6,-6544.627272288908,13101.271708451948,82.4268133953592,1.56157732908318e-19
4.265727205686467,NA,NA,NA,0.02147508707935993,0.00647975204585626,NA,NA,5,-6546.073575090734,13102.159407586985,83.31451253039631,1.00184855778401e-19
4.267728237342398,NA,NA,NA,0.019856396443795884,NA,-0.002745840528178463,NA,5,-6546.131015436911,13102.274288279339,83.42939322275015,9.45923580530833e-20
4.283452342671882,NA,NA,-0.017230200607229358,NA,0.006953837104985865,NA,NA,5,-6546.21773164522,13102.447720695956,83.60282563936744,8.67352593027295e-20
4.280161130636339,NA,NA,NA,NA,0.006551442371388449,-0.01714333818038735,NA,5,-6546.258893412505,13102.530044230527,83.68514917393804,8.3237562268686e-20
4.267666283744436,NA,NA,NA,0.019766104535226127,0.006469712676713639,-0.002645854734349401,NA,6,-6546.070547457466,13104.158258789064,85.31336373247541,3.68771248574352e-20
