"","julian","low_soil_mean","low_soil_max","low_soil_min","high_soil_mean","high_soil_max","high_soil_min","low_air_mean","low_air_max","low_air_min","high_air_mean","high_air_max","high_air_min"
"39",39,NA,NA,NA,NA,NA,NA,7.27207732371795,18.38,-2.876,6.91209054487179,20.96,-3.933
"40",40,NA,NA,NA,NA,NA,NA,6.64134655448718,21.96,-3.925,7.42429246794872,18.38,-5.938
"41",41,NA,NA,NA,NA,NA,NA,5.70800761217949,18.11,-3.866,7.03246113782051,16.09,-6.007
"42",42,NA,NA,NA,NA,NA,NA,5.34134375,19.67,-3.397,7.32879407051282,16.85,-2.457
"43",43,NA,NA,NA,NA,NA,NA,5.71109174679487,17.33,-2.401,6.94247395833333,16.47,-3.276
"44",44,NA,NA,NA,NA,NA,NA,6.36473946206343,17.69,-3.67,7.38622075320513,16.12,-4.642
"45",45,NA,NA,NA,NA,NA,NA,7.28652323717949,21.29,-3.674,6.98930729166667,18.63,-3.413
"46",46,NA,NA,NA,NA,NA,NA,7.10099518845229,21.5,-3.965,7.72394871794872,18.84,-4.856
"47",47,NA,NA,NA,NA,NA,NA,5.68404006410256,20.72,-3.015,7.32953645833333,19.19,-3.634
"48",48,NA,NA,NA,NA,NA,NA,5.84768136272545,19.09,-2.69,5.61108613782051,16.73,-3.411
"49",49,NA,NA,NA,NA,NA,NA,5.69961778846154,18.91,-2.089,2.54702323717949,16.82,-5.573
"50",50,NA,NA,NA,NA,NA,NA,4.65291947115385,18.68,-4.047,1.56941306089744,17.21,-6.604
"51",51,NA,NA,NA,NA,NA,NA,4.73771594551282,19.51,-5.591,3.28083133012821,16.78,-7.304
"52",52,NA,NA,NA,NA,NA,NA,5.61412580128205,19.68,-3.005,4.41971514423077,16.34,-4.466
"53",53,NA,NA,NA,NA,NA,NA,5.25270913461538,18.49,-3.675,4.00200560897436,14.86,-6.614
"54",54,NA,NA,NA,NA,NA,NA,4.68603365384615,19.21,-4.518,3.53716145833333,15.49,-7.585
"55",55,NA,NA,NA,NA,NA,NA,4.27624078525641,20.7,-4.483,4.98872596153846,16.85,-4.467
"56",56,NA,NA,NA,NA,NA,NA,4.34859695512821,20,-3.748,3.44820753205128,16.01,-7.65
"57",57,NA,NA,NA,NA,NA,NA,4.49525400641026,17.32,-5.032,2.54297596153846,13.37,-7.889
"58",58,NA,NA,NA,NA,NA,NA,4.64694030448718,17.62,-4.39,2.04496233974359,11.8,-4.948
"59",59,NA,NA,NA,NA,NA,NA,5.62401923076923,18.63,-3.164,2.81921915064103,11.73,-4.095
"60",60,NA,NA,NA,NA,NA,NA,6.25395128824477,19.87,-1.319,4.48139412238325,15.43,-4.187
"61",61,NA,NA,NA,NA,NA,NA,6.47155488782051,17.9,-0.739,3.95881610576923,12.61,-5.286
"62",62,NA,NA,NA,NA,NA,NA,6.04247516025641,16.61,-1.705,4.26559455128205,12.63,-4.403
"63",63,NA,NA,NA,NA,NA,NA,6.42288782051282,20.43,-2.034,5.09822756410256,17.16,-3.69
"64",64,NA,NA,NA,NA,NA,NA,6.11198998397436,21.12,-2.471,4.53894551282051,16.93,-4.926
"65",65,NA,NA,NA,NA,NA,NA,6.48959334935897,21.48,-2.924,4.93795953525641,16.73,-3.396
"66",66,NA,NA,NA,NA,NA,NA,5.92970072115385,24.18,-2.038,3.7505641025641,19.93,-4.99
"67",67,NA,NA,NA,NA,NA,NA,6.80968349358974,23.61,-4.033,5.49744230769231,18.58,-5.188
"68",68,NA,NA,NA,NA,NA,NA,7.442859375,25,-3.63,6.91432491987179,21.52,-6.824
"69",69,NA,NA,NA,NA,NA,NA,7.75252724358974,21.32,-4.651,7.12383613782051,16.15,-5.119
"70",70,NA,NA,NA,NA,NA,NA,7.83934935897436,21.43,-4.037,7.04323838141026,16.59,-1.254
"71",71,NA,NA,NA,NA,NA,NA,8.31125240384615,22.35,-2.881,7.23869751602564,17.47,-2.976
"72",72,NA,NA,NA,NA,NA,NA,8.31892948717949,24.18,-2.405,7.24048116987179,19.02,-4.621
"73",73,NA,NA,NA,NA,NA,NA,8.88828725961539,23.35,-1.477,7.18128245192308,18.99,-2.941
"74",74,NA,NA,NA,NA,NA,NA,8.28787540064103,23.8,-1.056,6.22222956730769,19.6,-2.407
"75",75,NA,NA,NA,NA,NA,NA,7.90085737179487,21.63,-0.554,5.58277724358974,17.06,-2.64
"76",76,NA,NA,NA,NA,NA,NA,7.4837672275641,22.14,-0.495,5.33964623397436,17.01,-3.742
"77",77,NA,NA,NA,NA,NA,NA,7.49074599358974,24.73,-0.403,6.44625200320513,19.02,-4.343
"78",78,NA,NA,NA,NA,NA,NA,7.53008533653846,25.32,-1.702,6.68071233974359,21.21,-6.456
"79",79,NA,NA,NA,NA,NA,NA,8.02183173076923,19.83,-1.875,5.53943269230769,15.64,-6.466
"80",80,NA,NA,NA,NA,NA,NA,8.39124799679487,20.33,-1.037,5.02106450320513,15.96,-3.043
"81",81,NA,NA,NA,NA,NA,NA,7.12801842948718,20.84,-2.961,3.36805608974359,16.45,-5.256
"82",82,NA,NA,NA,NA,NA,NA,6.14863621794872,22.06,-2.882,3.31639463141026,17.95,-6.075
"83",83,NA,NA,NA,NA,NA,NA,6.56036899038462,22.1,-2.337,4.25779086538462,17.97,-5.809
"84",84,NA,NA,NA,NA,NA,NA,6.40062765531062,20.99,-1.926,3.7362672275641,15.85,-3.046
"85",85,NA,NA,NA,NA,NA,NA,7.61825520833333,26.2,-1.064,4.87647876602564,20.88,-4.468
"86",86,NA,NA,NA,NA,NA,NA,8.16575,23.68,0.193,5.39376762820513,17.3,-4.461
"87",87,NA,NA,NA,NA,NA,NA,9.46848157051282,25.88,1.514,7.13797676282051,20.86,-1.981
"88",88,NA,NA,NA,NA,NA,NA,9.58642628205128,27.56,0.807,7.48065264423077,22.25,-3.108
"89",89,NA,NA,NA,NA,NA,NA,9.14231330128205,26.95,-2.132,7.60175681089744,21.77,-2.698
"90",90,NA,NA,NA,NA,NA,NA,8.99665825320513,26.83,-0.448,7.48399158653846,22.76,-4.688
"91",91,NA,NA,NA,NA,NA,NA,8.78137860576923,26.47,-1.58,7.03483333333333,20.48,-2.638
"92",92,NA,NA,NA,NA,NA,NA,8.5307467948718,24.77,-0.866,6.29469551282051,18.61,-3.181
"93",93,NA,NA,NA,NA,NA,NA,8.51474719551282,21.6,-1.167,7.80950600961538,17.45,-4.505
"94",94,NA,NA,NA,NA,NA,NA,8.78207932692308,24.15,-3.221,6.7648313301282,18.16,-3.713
"95",95,NA,NA,NA,NA,NA,NA,7.9815641025641,20.47,-2.747,4.83544431089744,14.78,-4.493
"96",96,NA,NA,NA,NA,NA,NA,8.73228245192308,27.44,-1.909,5.45036498397436,21.44,-5.063
"97",97,NA,NA,NA,NA,NA,NA,8.32534254807692,31.16,-2.374,5.51895953525641,25.96,-4.382
"98",98,NA,NA,NA,NA,NA,NA,7.82834094551282,25.13,-3.151,5.58614022435897,21.79,-4.417
"99",99,NA,NA,NA,NA,NA,NA,8.77263100961538,25.39,-2.208,8.13190905448718,20.52,-0.98
"100",100,NA,NA,NA,NA,NA,NA,9.22373958333333,25.81,-0.773,7.39388862179487,21.73,-1.57
"101",101,NA,NA,NA,NA,NA,NA,8.75672596153846,25.56,-1.654,5.90784334935897,20.97,-1.954
"102",102,NA,NA,NA,NA,NA,NA,8.71403685897436,23.42,0.577,6.64658653846154,18.53,-3.043
"103",103,NA,NA,NA,NA,NA,NA,7.65501161858974,24.41,-0.04,4.96627644230769,19.87,-3.823
"104",104,NA,NA,NA,NA,NA,NA,7.15397836538462,26.64,-0.566,4.13302804487179,22.14,-5.597
"105",105,NA,NA,NA,NA,NA,NA,7.67421955128205,22.72,-1.517,4.71616666666667,18.08,-4.3
"106",106,NA,NA,NA,NA,NA,NA,8.94279086538462,24.77,-2.542,7.07380568910256,19.79,-2.59
"107",107,NA,NA,NA,NA,NA,NA,9.9106875,26.38,-1.941,8.85927123397436,21.19,-2.318
"108",108,NA,NA,NA,NA,NA,NA,11.0710220352564,27.07,0.644,10.3622047275641,22.19,0.303
"109",109,NA,NA,NA,NA,NA,NA,10.8758886217949,28.97,-1.363,10.3591971153846,23.85,1.231
"110",110,NA,NA,NA,NA,NA,NA,11.6326931089744,30.81,1.024,11.364047275641,25.89,-0.723
"111",111,NA,NA,NA,NA,NA,NA,11.8099419070513,32.18,2.352,11.9014206730769,26.79,-2.041
"112",112,NA,NA,NA,NA,NA,NA,11.7002103365385,29.02,1.661,10.7442640224359,24.18,-0.781
"113",113,NA,NA,NA,NA,NA,NA,11.2143862179487,28.29,0.319,9.56185336538462,23.38,-0.172
"114",114,NA,NA,NA,NA,NA,NA,10.4845616987179,28.1,-0.629,8.05919110576923,21.81,-1.16
"115",115,NA,NA,NA,NA,NA,NA,9.5757516025641,25.69,-0.902,7.16023197115385,21.21,-1.812
"116",116,NA,NA,NA,NA,NA,NA,9.48777203525641,25.05,-1.039,7.37567708333333,21.46,-2.218
"117",117,NA,NA,NA,NA,NA,NA,9.60009735576923,28.26,0.328,7.54798677884615,23.03,-2.594
"118",118,NA,NA,NA,NA,NA,NA,9.36061458333333,27.94,-0.56,7.12721955128205,22.73,-2.867
"119",119,NA,NA,NA,NA,NA,NA,11.0693253205128,29.28,-2.809,9.74099759615385,23.38,-2.762
"120",120,NA,NA,NA,NA,NA,NA,12.3410925480769,30.97,-1.563,11.6714206730769,24.48,-2.165
"121",121,NA,NA,NA,NA,NA,NA,13.5640112179487,30.75,0.319,13.5558882211538,23.42,3.059
"122",122,NA,NA,NA,NA,NA,NA,13.0906991185897,29.65,0.811,14.006375400641,25.09,2.989
"123",123,NA,NA,NA,NA,NA,NA,12.6222724358974,31.37,0.539,13.6783213141026,26.87,3.23
"124",124,NA,NA,NA,NA,NA,NA,13.3012455929487,30.21,1.406,12.9715060096154,24.66,1.338
"125",125,NA,NA,NA,NA,NA,NA,11.6590300480769,26.33,0.261,9.23614783653846,21.03,-1.619
"126",126,NA,NA,NA,NA,NA,NA,10.8433826121795,21.47,-1.092,8.4647047275641,17.84,-0.828
"127",127,NA,NA,NA,NA,NA,NA,11.8089875801282,26.05,-0.865,10.0149511217949,20.44,1.27
"128",128,NA,NA,NA,NA,NA,NA,12.3234899839744,28.55,0.092,11.1867211538462,23.06,-0.69
"129",129,NA,NA,NA,NA,NA,NA,12.9240661322645,30.1,0.325,11.8443317307692,24.77,0.245
"130",130,NA,NA,NA,NA,NA,NA,12.3610372596154,27.92,1.296,12.4221854967949,23.33,-1.947
"131",131,NA,NA,NA,NA,NA,NA,12.7778930288462,30.01,0.25,11.4306530448718,24.99,-1.641
"132",132,NA,NA,NA,NA,NA,NA,12.7334166666667,29.15,2.105,11.8816550480769,24.59,-0.595
"133",133,NA,NA,NA,NA,NA,NA,12.2896891025641,31.08,1.61,12.9166061698718,25.71,-0.781
"134",134,NA,NA,NA,NA,NA,NA,11.8850989583333,30.22,0.827,12.0643850160256,25.58,-0.291
"135",135,NA,NA,NA,NA,NA,NA,11.3084755608974,27.69,0.153,9.72830288461538,22.97,-2.36
"136",136,NA,NA,NA,NA,NA,NA,11.4111334134615,33.62,2.864,9.42602203525641,28.98,-0.975
"137",137,NA,NA,NA,NA,NA,NA,12.2242047275641,33.68,2.931,10.7845396634615,29.33,0.405
"138",138,NA,NA,NA,NA,NA,NA,13.1535833333333,29.72,2.603,11.4483657852564,25.23,0.983
"139",139,NA,NA,NA,NA,NA,NA,13.2862856570513,31.73,2.132,12.8096582532051,25.74,0.856
"140",140,NA,NA,NA,NA,NA,NA,13.5538990384615,30.44,1.969,12.9214451121795,25.37,-0.256
"141",141,NA,NA,NA,NA,NA,NA,12.9514807692308,29.27,1.455,12.0258986378205,24.3,-2.15
"142",142,NA,NA,NA,NA,NA,NA,12.9261153846154,31.89,-0.566,11.7800524839744,26.77,-2.823
"143",143,NA,NA,NA,NA,NA,NA,12.777544105854,31.69,-0.272,11.1745922213312,27.07,-1.358
"144",144,NA,NA,NA,NA,NA,NA,12.6610212339744,28.66,-0.054,11.5496895032051,22.19,-0.035
"145",145,NA,NA,NA,NA,NA,NA,11.7859022435897,27.29,1.305,10.0013838141026,22.15,-0.362
"146",146,NA,NA,NA,NA,NA,NA,12.2164366987179,28.42,4.887,9.56618669871795,23.59,-0.6
"147",147,NA,NA,NA,NA,NA,NA,12.7703914262821,31.5,3.55,11.8144366987179,26.46,0.24
"148",148,NA,NA,NA,NA,NA,NA,13.5109547275641,32.22,2.261,12.3688762019231,26.25,-1.303
"149",149,NA,NA,NA,NA,NA,NA,14.2576782852564,28.17,2.022,13.8048048878205,24.68,-1.093
"150",150,NA,NA,NA,NA,NA,NA,13.7138153044872,28.5,2.427,13.5812928685897,24.59,0.921
"151",151,NA,NA,NA,NA,NA,NA,14.1343669871795,30.38,2.971,13.4175348557692,25.22,0.529
"152",152,NA,NA,NA,NA,NA,NA,15.2575341914722,33.96,1.878,14.704171474359,28.39,-0.189
"153",153,NA,NA,NA,NA,NA,NA,16.3115845352564,33.6,4.557,16.1444815705128,28.06,0.649
"154",154,NA,NA,NA,NA,NA,NA,15.6732003205128,32.9,4.608,16.1305697115385,27.25,3.142
"155",155,NA,NA,NA,NA,NA,NA,15.8542620192308,34.1,5.527,16.0562855996791,28.75,4.574
"156",156,NA,NA,NA,NA,NA,NA,15.9659575320513,34.08,4.057,16.3806053685897,28.66,1.163
"157",157,NA,NA,NA,NA,NA,NA,16.1209611378205,34.06,3.605,16.3734503205128,28.98,-0.142
"158",158,NA,NA,NA,NA,NA,NA,17.0346001602564,36.75,3.045,17.9530661057692,31.39,3.767
"159",159,NA,NA,NA,NA,NA,NA,17.6351594551282,39.32,3.824,17.9966903044872,33.28,3.549
"160",160,NA,NA,NA,NA,NA,NA,15.0439875801282,34.88,3.763,14.6291614583333,29.96,1.899
"161",161,NA,NA,NA,NA,NA,NA,14.1250901442308,34.05,1.37,12.7318024839744,27.44,1.048
"162",162,NA,NA,NA,NA,NA,NA,15.12325,32.54,2.122,13.8480556891026,27.16,0.209
"163",163,NA,NA,NA,NA,NA,NA,16.2038689903846,38.73,3.793,15.5057087339744,30.96,3.34
"164",164,NA,NA,NA,NA,NA,NA,16.4454038461538,34.84,4.203,16.2616598557692,29.01,6.287
"165",165,NA,NA,NA,NA,NA,NA,16.8453313301282,30.7,5.155,17.4814090544872,24.95,6.618
"166",166,NA,NA,NA,NA,NA,NA,15.6944447115385,29.9,4.483,15.1083241185897,24.65,2.68
"167",167,NA,NA,NA,NA,NA,NA,15.4382568108974,30.69,3.426,14.5549859775641,25.23,1.595
"168",168,NA,NA,NA,NA,NA,NA,16.5312540064103,37.46,3.765,16.2612676282051,30.71,2.893
